2011-01-14 00:00:00	Office Supplies	Bossier City	United States	Chris Selesnick	CA-2011-162775	71111	Staples	3	South	Corporate	2011. 1. 16.	Second Class	Louisiana	Binders	Shipped Early	null	null	32.5449	-93.7038	0.0	3.0	6.0	2.0	7.0	3.0	5.64	48.0
2011-01-14 00:00:00	Office Supplies	Bossier City	United States	Chris Selesnick	CA-2011-162775	71111	Brown Kraft Recycled Envelopes	3	South	Corporate	2011. 1. 16.	Second Class	Louisiana	Envelopes	Shipped Early	null	null	32.5449	-93.7038	0.0	25.0	51.0	2.0	67.0	3.0	50.94	50.0
2011-01-14 00:00:00	Office Supplies	Bossier City	United States	Chris Selesnick	CA-2011-162775	71111	Staples	2	South	Corporate	2011. 1. 16.	Second Class	Louisiana	Envelopes	Shipped Early	null	null	32.5449	-93.7038	0.0	5.0	11.0	2.0	15.0	3.0	11.36	47.0
2011-01-14 00:00:00	Office Supplies	Bossier City	United States	Chris Selesnick	CA-2011-162775	71111	Fellowes Stor/Drawer Steel Plus Storage Drawers	6	South	Corporate	2011. 1. 16.	Second Class	Louisiana	Storage	Shipped Early	null	null	32.5449	-93.7038	0.0	34.0	573.0	2.0	750.0	3.0	572.58	6.0
2011-01-14 00:00:00	Technology	Bossier City	United States	Chris Selesnick	CA-2011-162775	71111	Plantronics S12 Corded Telephone Headset System	6	South	Corporate	2011. 1. 16.	Second Class	Louisiana	Accessories	Shipped Early	null	null	32.5449	-93.7038	0.0	259.0	647.0	2.0	847.0	3.0	646.74	40.0
2011-01-14 00:00:00	Furniture	Mount Pleasant	United States	Natalie DeCherney	CA-2011-109232	29464	Global Highback Leather Tilter in Burgundy	6	South	Consumer	2011. 1. 17.	Second Class	South Carolina	Chairs	Shipped On Time	null	null	32.8473	-79.8206	0.0	87.0	546.0	3.0	715.0	3.0	545.94	16.0
2011-01-14 00:00:00	Furniture	San Francisco	United States	Brian Dahlen	CA-2011-157147	94109	OSullivan Elevations Bookcase, Cherry Finish	3	West	Consumer	2011. 1. 19.	Standard Class	California	Bookcases	Shipped Early	null	null	37.7917	-122.4186	0.15	4.0	334.0	5.0	438.0	6.0	334.0	1.2
2011-01-14 00:00:00	Office Supplies	Newark	United States	Michael Moore	CA-2011-118192	43055	Avery Metallic Poly Binders	2	East	Consumer	2011. 1. 19.	Standard Class	Ohio	Binders	Shipped Early	null	null	40.0724	-82.4046	0.7	-3.0	3.0	5.0	5.0	6.0	3.44	-73.3
2011-01-14 00:00:00	Office Supplies	Newark	United States	Michael Moore	CA-2011-118192	43055	Xerox 1923	7	East	Consumer	2011. 1. 19.	Standard Class	Ohio	Paper	Shipped Early	null	null	40.0724	-82.4046	0.2	13.0	37.0	5.0	49.0	6.0	37.41	35.0
2011-01-14 00:00:00	Office Supplies	San Francisco	United States	Brian Dahlen	CA-2011-157147	94109	4009 Highlighters by Sanford	5	West	Consumer	2011. 1. 19.	Standard Class	California	Art	Shipped Early	null	null	37.7917	-122.4186	0.0	7.0	20.0	5.0	26.0	6.0	19.9	33.0
2011-01-14 00:00:00	Office Supplies	San Francisco	United States	Brian Dahlen	CA-2011-157147	94109	Tennsco 6- and 18-Compartment Lockers	5	West	Consumer	2011. 1. 19.	Standard Class	California	Storage	Shipped Early	null	null	37.7917	-122.4186	0.0	239.0	1326.0	5.0	1737.0	6.0	1325.85	18.0
2011-01-15 00:00:00	Furniture	Philadelphia	United States	Brendan Sweed	CA-2011-149524	19140	Sauder Cornerstone Collection Library	4	East	Corporate	2011. 1. 16.	First Class	Pennsylvania	Bookcases	Shipped On Time	null	null	40.0118	-75.1456	0.5	-53.0	62.0	1.0	81.0	1.0	61.96	-86.0
2011-01-16 00:00:00	Technology	Roswell	United States	Erica Hackney	CA-2011-103366	30076	Logitech 910-002974 M325 Wireless Mouse for Web Scrolling	5	South	Consumer	2011. 1. 18.	First Class	Georgia	Accessories	Shipped Late	null	null	34.0213	-84.3104	0.0	66.0	150.0	2.0	196.0	1.0	149.95	44.0
2011-01-17 00:00:00	Furniture	Philadelphia	United States	Delfina Latchford	CA-2011-115791	19134	DAX Black Cherry Wood-Tone Poster Frame	6	East	Consumer	2011. 1. 19.	Second Class	Pennsylvania	Furnishings	Shipped Early	null	null	39.9925	-75.1133	0.2	29.0	127.0	2.0	167.0	3.0	127.1	22.5
2011-01-17 00:00:00	Office Supplies	Philadelphia	United States	Delfina Latchford	CA-2011-115791	19134	GBC Linen Binding Covers	2	East	Consumer	2011. 1. 19.	Second Class	Pennsylvania	Binders	Shipped Early	null	null	39.9925	-75.1133	0.7	-14.0	19.0	2.0	24.0	3.0	18.59	-73.3
2011-01-17 00:00:00	Office Supplies	Philadelphia	United States	Delfina Latchford	CA-2011-115791	19134	Round Specialty Laser Printer Labels	3	East	Consumer	2011. 1. 19.	Second Class	Pennsylvania	Labels	Shipped Early	null	null	39.9925	-75.1133	0.2	10.0	30.0	2.0	39.0	3.0	30.07	33.8
2011-01-17 00:00:00	Technology	Philadelphia	United States	Delfina Latchford	CA-2011-115791	19134	AT&T 841000 Phone	3	East	Consumer	2011. 1. 19.	Second Class	Pennsylvania	Phones	Shipped Early	null	null	39.9925	-75.1133	0.4	-31.0	124.0	2.0	163.0	3.0	124.2	-25.0
2011-01-19 00:00:00	Office Supplies	Springfield	United States	David Wiener	CA-2011-123477	97477	Fellowes Mighty 8 Compact Surge Protector	4	West	Corporate	2011. 1. 22.	Second Class	Oregon	Appliances	Shipped On Time	null	null	44.0611	-123.0153	0.2	6.0	65.0	3.0	85.0	3.0	64.86	10.0
2011-01-20 00:00:00	Furniture	Scottsdale	United States	Toby Swindell	CA-2011-146591	85254	OSullivan 4-Shelf Bookcase in Odessa Pine	5	West	Consumer	2011. 1. 21.	First Class	Arizona	Bookcases	Shipped On Time	null	null	33.6165	-111.9554	0.7	-321.0	181.0	1.0	238.0	1.0	181.47	-176.7
2011-01-20 00:00:00	Office Supplies	Scottsdale	United States	Toby Swindell	CA-2011-146591	85254	GBC Standard Recycled Report Covers, Clear Plastic Sheets	10	West	Consumer	2011. 1. 21.	First Class	Arizona	Binders	Shipped On Time	null	null	33.6165	-111.9554	0.7	-24.0	32.0	1.0	42.0	1.0	32.34	-73.3
2011-01-20 00:00:00	Office Supplies	Scottsdale	United States	Toby Swindell	CA-2011-146591	85254	Tyvek  Top-Opening Peel & Seel Envelopes, Plain White	5	West	Consumer	2011. 1. 21.	First Class	Arizona	Envelopes	Shipped On Time	null	null	33.6165	-111.9554	0.2	37.0	109.0	1.0	142.0	1.0	108.72	33.8
2011-01-20 00:00:00	Office Supplies	Scottsdale	United States	Toby Swindell	CA-2011-146591	85254	TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page	4	West	Consumer	2011. 1. 21.	First Class	Arizona	Paper	Shipped On Time	null	null	33.6165	-111.9554	0.2	20.0	56.0	1.0	73.0	1.0	56.06	35.0
2011-01-21 00:00:00	Furniture	Los Angeles	United States	Mark Van Huff	CA-2011-148614	90049	Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak	2	West	Consumer	2011. 1. 26.	Standard Class	California	Furnishings	Shipped Early	null	null	34.066	-118.474	0.0	6.0	19.0	5.0	25.0	6.0	19.3	30.0
2011-01-21 00:00:00	Office Supplies	Los Angeles	United States	Mark Van Huff	CA-2011-148614	90049	Wirebound Service Call Books, 5 1/2 x 4	2	West	Consumer	2011. 1. 26.	Standard Class	California	Paper	Shipped Early	null	null	34.066	-118.474	0.0	9.0	19.0	5.0	25.0	6.0	19.36	48.0
2011-01-21 00:00:00	Furniture	Westland	United States	Xylona Preis	CA-2011-167927	48185	Eldon ClusterMat Chair Mat with Cordless Antistatic Protection	3	Central	Consumer	2011. 1. 27.	Standard Class	Michigan	Furnishings	Shipped On Time	null	null	42.3358	-83.3846	0.0	30.0	273.0	6.0	358.0	6.0	272.94	11.0
2011-01-21 00:00:00	Furniture	Westland	United States	Xylona Preis	CA-2011-167927	48185	Ultra Door Push Plate	3	Central	Consumer	2011. 1. 27.	Standard Class	Michigan	Furnishings	Shipped On Time	null	null	42.3358	-83.3846	0.0	5.0	15.0	6.0	19.0	6.0	14.73	33.0
2011-01-21 00:00:00	Furniture	Jonesboro	United States	Hunter Lopez	US-2011-147627	72401	Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms	3	South	Consumer	2011. 1. 27.	Standard Class	Arkansas	Chairs	Shipped On Time	null	null	35.833	-90.6965	0.0	224.0	1068.0	6.0	1399.0	6.0	1067.94	21.0
2011-01-21 00:00:00	Furniture	Jonesboro	United States	Hunter Lopez	US-2011-147627	72401	Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak	4	South	Consumer	2011. 1. 27.	Standard Class	Arkansas	Furnishings	Shipped On Time	null	null	35.833	-90.6965	0.0	12.0	39.0	6.0	51.0	6.0	38.6	30.0
2011-01-21 00:00:00	Office Supplies	Westland	United States	Xylona Preis	CA-2011-167927	48185	Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter	4	Central	Consumer	2011. 1. 27.	Standard Class	Michigan	Appliances	Shipped On Time	null	null	42.3358	-83.3846	0.1	94.0	248.0	6.0	325.0	6.0	247.72	37.8
2011-01-21 00:00:00	Office Supplies	Westland	United States	Xylona Preis	CA-2011-167927	48185	Panasonic KP-4ABK Battery-Operated Pencil Sharpener	3	Central	Consumer	2011. 1. 27.	Standard Class	Michigan	Art	Shipped On Time	null	null	42.3358	-83.3846	0.0	13.0	44.0	6.0	58.0	6.0	43.92	29.0
2011-01-21 00:00:00	Office Supplies	Westland	United States	Xylona Preis	CA-2011-167927	48185	Acco Pressboard Covers with Storage Hooks, 9 1/2 x 11, Executive Red	5	Central	Consumer	2011. 1. 27.	Standard Class	Michigan	Binders	Shipped On Time	null	null	42.3358	-83.3846	0.0	9.0	19.0	6.0	25.0	6.0	19.05	47.0
2011-01-21 00:00:00	Office Supplies	Westland	United States	Xylona Preis	CA-2011-167927	48185	Storex Dura Pro Binders	5	Central	Consumer	2011. 1. 27.	Standard Class	Michigan	Binders	Shipped On Time	null	null	42.3358	-83.3846	0.0	13.0	30.0	6.0	39.0	6.0	29.7	45.0
2011-01-21 00:00:00	Office Supplies	Westland	United States	Xylona Preis	CA-2011-167927	48185	Eldon Fold N Roll Cart System	1	Central	Consumer	2011. 1. 27.	Standard Class	Michigan	Storage	Shipped On Time	null	null	42.3358	-83.3846	0.0	4.0	14.0	6.0	18.0	6.0	13.98	29.0
2011-01-21 00:00:00	Office Supplies	Westland	United States	Xylona Preis	CA-2011-167927	48185	Fellowes Bases and Tops For Staxonsteel/High-Stak Systems	2	Central	Consumer	2011. 1. 27.	Standard Class	Michigan	Storage	Shipped On Time	null	null	42.3358	-83.3846	0.0	16.0	67.0	6.0	87.0	6.0	66.58	24.0
2011-01-21 00:00:00	Office Supplies	Jonesboro	United States	Hunter Lopez	US-2011-147627	72401	Newell 327	3	South	Consumer	2011. 1. 27.	Standard Class	Arkansas	Art	Shipped On Time	null	null	35.833	-90.6965	0.0	2.0	7.0	6.0	9.0	6.0	6.63	27.0
2011-01-21 00:00:00	Office Supplies	Jonesboro	United States	Hunter Lopez	US-2011-147627	72401	Newell 351	7	South	Consumer	2011. 1. 27.	Standard Class	Arkansas	Art	Shipped On Time	null	null	35.833	-90.6965	0.0	7.0	23.0	6.0	30.0	6.0	22.96	29.0
2011-01-21 00:00:00	Office Supplies	Jonesboro	United States	Hunter Lopez	US-2011-147627	72401	Staples	3	South	Consumer	2011. 1. 27.	Standard Class	Arkansas	Envelopes	Shipped On Time	null	null	35.833	-90.6965	0.0	11.0	23.0	6.0	31.0	6.0	23.34	47.0
2011-01-21 00:00:00	Office Supplies	Smyrna	United States	Muhammed MacIntyre	US-2011-147774	37167	GBC DocuBind TL200 Manual Binding Machine	1	South	Corporate	2011. 1. 27.	Standard Class	Tennessee	Binders	Shipped On Time	null	null	35.9656	-86.5048	0.7	-52.0	67.0	6.0	88.0	6.0	67.19	-76.7
2011-01-21 00:00:00	Technology	Jonesboro	United States	Hunter Lopez	US-2011-147627	72401	Apple iPhone 5C	7	South	Consumer	2011. 1. 27.	Standard Class	Arkansas	Phones	Shipped On Time	null	null	35.833	-90.6965	0.0	182.0	700.0	6.0	917.0	6.0	699.93	26.0
2011-01-22 00:00:00	Furniture	Miami	United States	Tom Boeckenhauer	CA-2011-110422	33180	Ultra Door Pull Handle	3	South	Consumer	2011. 1. 24.	Second Class	Florida	Furnishings	Shipped Early	null	null	25.9597	-80.1403	0.2	4.0	25.0	2.0	33.0	3.0	25.25	16.3
2011-01-24 00:00:00	Office Supplies	Lafayette	United States	Speros Goranitis	CA-2011-146997	47905	Alliance Big Bands Rubber Bands, 12/Pack	3	Central	Consumer	2011. 1. 28.	Standard Class	Indiana	Fasteners	Shipped Early	null	null	40.4001	-86.8602	0.0	0.0	6.0	4.0	8.0	6.0	5.94	0.0
2011-01-24 00:00:00	Office Supplies	Las Vegas	United States	Ionia McGrath	CA-2011-102645	89115	Xerox 195	6	West	Consumer	2011. 1. 29.	Standard Class	Nevada	Paper	Shipped Early	null	null	36.2158	-115.0671	0.0	19.0	40.0	5.0	53.0	6.0	40.08	48.0
2011-01-27 00:00:00	Furniture	Rapid City	United States	Carol Adams	CA-2011-167997	57701	Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray	2	Central	Corporate	2011. 1. 30.	First Class	South Dakota	Bookcases	Shipped Late	null	null	44.1415	-103.2052	0.0	40.0	142.0	3.0	186.0	1.0	141.96	28.0
2011-01-27 00:00:00	Office Supplies	Rapid City	United States	Carol Adams	CA-2011-167997	57701	Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders	2	Central	Corporate	2011. 1. 30.	First Class	South Dakota	Binders	Shipped Late	null	null	44.1415	-103.2052	0.0	5.0	11.0	3.0	14.0	1.0	10.68	47.0
2011-01-27 00:00:00	Furniture	Alexandria	United States	Shirley Daniels	US-2011-155502	22304	Eldon Image Series Black Desk Accessories	3	South	Home Office	2011. 2. 1.	Standard Class	Virginia	Furnishings	Shipped Early	null	null	38.8149	-77.121	0.0	4.0	12.0	5.0	16.0	6.0	12.42	36.0
2011-01-27 00:00:00	Furniture	Alexandria	United States	Shirley Daniels	US-2011-155502	22304	GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack	3	South	Home Office	2011. 2. 1.	Standard Class	Virginia	Furnishings	Shipped Early	null	null	38.8149	-77.121	0.0	31.0	63.0	5.0	82.0	6.0	62.82	49.0
2011-01-27 00:00:00	Office Supplies	Alexandria	United States	Shirley Daniels	US-2011-155502	22304	Eureka Recycled Copy Paper 8 1/2 x 11, Ream	3	South	Home Office	2011. 2. 1.	Standard Class	Virginia	Paper	Shipped Early	null	null	38.8149	-77.121	0.0	9.0	19.0	5.0	25.0	6.0	19.44	48.0
2011-01-27 00:00:00	Office Supplies	Alexandria	United States	Shirley Daniels	US-2011-155502	22304	REDIFORM Incoming/Outgoing Call Register, 11 X 8 1/2, 100 Messages	2	South	Home Office	2011. 2. 1.	Standard Class	Virginia	Paper	Shipped Early	null	null	38.8149	-77.121	0.0	8.0	17.0	5.0	22.0	6.0	16.68	50.0
2011-01-27 00:00:00	Office Supplies	Alexandria	United States	Shirley Daniels	US-2011-155502	22304	SAFCO Commercial Wire Shelving, 72h	8	South	Home Office	2011. 2. 1.	Standard Class	Virginia	Storage	Shipped Early	null	null	38.8149	-77.121	0.0	0.0	490.0	5.0	642.0	6.0	489.92	0.0
2011-01-27 00:00:00	Technology	Alexandria	United States	Shirley Daniels	US-2011-155502	22304	Jabra SPEAK 410	2	South	Home Office	2011. 2. 1.	Standard Class	Virginia	Phones	Shipped Early	null	null	38.8149	-77.121	0.0	53.0	188.0	5.0	246.0	6.0	187.98	28.0
2011-01-27 00:00:00	Technology	Alexandria	United States	Shirley Daniels	US-2011-155502	22304	Macally Suction Cup Mount	13	South	Home Office	2011. 2. 1.	Standard Class	Virginia	Phones	Shipped Early	null	null	38.8149	-77.121	0.0	0.0	155.0	5.0	204.0	6.0	155.35	0.0
2011-01-28 00:00:00	Furniture	San Diego	United States	Ed Jacobs	US-2011-117163	92037	Balt Split Level Computer Training Table	3	West	Consumer	2011. 2. 3.	Standard Class	California	Tables	Shipped On Time	null	null	32.8455	-117.2521	0.2	-17.0	333.0	6.0	436.0	6.0	333.0	-5.0
2011-01-28 00:00:00	Office Supplies	San Diego	United States	Ed Jacobs	US-2011-117163	92037	Dixon Ticonderoga Core-Lock Colored Pencils	4	West	Consumer	2011. 2. 3.	Standard Class	California	Art	Shipped On Time	null	null	32.8455	-117.2521	0.0	12.0	36.0	6.0	48.0	6.0	36.44	33.0
2011-01-28 00:00:00	Office Supplies	San Diego	United States	Ed Jacobs	US-2011-117163	92037	Recycled Steel Personal File for Hanging File Folders	1	West	Consumer	2011. 2. 3.	Standard Class	California	Storage	Shipped On Time	null	null	32.8455	-117.2521	0.0	14.0	57.0	6.0	75.0	6.0	57.23	25.0
2011-01-29 00:00:00	Office Supplies	New York City	United States	Jasper Cacioppo	CA-2011-100328	10024	Pressboard Covers with Storage Hooks, 9 1/2 x 11, Light Blue	1	East	Consumer	2011. 2. 4.	Standard Class	New York	Binders	Shipped On Time	null	null	40.7864	-73.9764	0.2	1.0	4.0	6.0	5.0	6.0	3.93	33.8
2011-01-31 00:00:00	Office Supplies	Detroit	United States	Mike Vittorini	CA-2011-134103	48234	Xerox 1972	2	Central	Consumer	2011. 2. 5.	Standard Class	Michigan	Paper	Shipped Early	null	null	42.4337	-83.0434	0.0	5.0	11.0	5.0	14.0	6.0	10.56	45.0
2011-01-31 00:00:00	Office Supplies	Detroit	United States	Mike Vittorini	CA-2011-134103	48234	Space Solutions HD Industrial Steel Shelving.	2	Central	Consumer	2011. 2. 5.	Standard Class	Michigan	Storage	Shipped Early	null	null	42.4337	-83.0434	0.0	7.0	230.0	5.0	301.0	6.0	229.94	3.0
2011-02-01 00:00:00	Furniture	Mission Viejo	United States	Liz Carlisle	CA-2011-115161	92691	Sauder Facets Collection Library, Sky Alder Finish	2	West	Consumer	2011. 2. 3.	First Class	California	Bookcases	Shipped Late	null	null	33.6128	-117.6622	0.15	3.0	291.0	2.0	381.0	1.0	290.67	1.2
2011-02-02 00:00:00	Technology	Green Bay	United States	Bradley Drucker	CA-2011-140795	54302	Enermax Aurora Lite Keyboard	6	Central	Consumer	2011. 2. 4.	First Class	Wisconsin	Accessories	Shipped Late	null	null	44.5025	-87.9771	0.0	206.0	469.0	2.0	614.0	1.0	468.9	44.0
2011-02-03 00:00:00	Office Supplies	San Diego	United States	Cynthia Delaney	CA-2011-139857	92037	Staples	5	West	Home Office	2011. 2. 7.	Standard Class	California	Fasteners	Shipped Early	null	null	32.8455	-117.2521	0.0	6.0	12.0	4.0	16.0	6.0	12.35	47.0
2011-02-03 00:00:00	Office Supplies	Saint Petersburg	United States	Eric Barreto	CA-2011-123400	33710	Surelock Post Binders	2	South	Consumer	2011. 2. 10.	Standard Class	Florida	Binders	Shipped Late	null	null	27.7898	-82.7243	0.7	-12.0	18.0	7.0	24.0	6.0	18.34	-66.7
2011-02-03 00:00:00	Technology	Saint Petersburg	United States	Eric Barreto	CA-2011-123400	33710	AT&T 17929 Lendline Telephone	5	South	Consumer	2011. 2. 10.	Standard Class	Florida	Phones	Shipped Late	null	null	27.7898	-82.7243	0.2	14.0	181.0	7.0	237.0	6.0	180.96	7.5
2011-02-04 00:00:00	Office Supplies	Seattle	United States	Tom Boeckenhauer	CA-2011-111059	98105	Avery Durable Poly Binders	3	West	Consumer	2011. 2. 7.	Second Class	Washington	Binders	Shipped On Time	null	null	47.6633	-122.3022	0.2	4.0	13.0	3.0	17.0	3.0	13.27	32.5
2011-02-04 00:00:00	Office Supplies	Seattle	United States	Tom Boeckenhauer	CA-2011-111059	98105	Ibico Laser Imprintable Binding System Covers	2	West	Consumer	2011. 2. 7.	Second Class	Washington	Binders	Shipped On Time	null	null	47.6633	-122.3022	0.2	27.0	84.0	3.0	110.0	3.0	83.84	32.5
2011-02-05 00:00:00	Office Supplies	Escondido	United States	Mark Haberlin	CA-2011-104808	92025	GBC Standard Recycled Report Covers, Clear Plastic Sheets	2	West	Corporate	2011. 2. 9.	Second Class	California	Binders	Shipped Late	null	null	33.1101	-117.07	0.2	6.0	17.0	4.0	23.0	3.0	17.25	35.0
2011-02-05 00:00:00	Office Supplies	San Diego	United States	Deborah Brumfield	CA-2011-107181	92024	GBC Recycled Grain Textured Covers	3	West	Home Office	2011. 2. 9.	Standard Class	California	Binders	Shipped Early	null	null	33.0535	-117.2689	0.2	29.0	83.0	4.0	109.0	6.0	82.9	35.0
2011-02-05 00:00:00	Office Supplies	San Diego	United States	Deborah Brumfield	CA-2011-107181	92024	Message Book, Standard Line While You Were Out, 5 1/2 X 4, 200 Sets/Book	4	West	Home Office	2011. 2. 9.	Standard Class	California	Paper	Shipped Early	null	null	33.0535	-117.2689	0.0	16.0	34.0	4.0	45.0	6.0	34.24	47.0
